Unique_ID,Folder,Full_path,Alloy,Total_atoms,Structure (By OVITO),POTCAR_used,Lattice_parameter_x (Å),Lattice_parameter_y (Å),Lattice_parameter_z (Å),Volumetric_lattice_parameter (Å),LLD (Å),Fermi_energy (eV),Nef (states/eV/atom),Bonding_area (states·eV/atom),Antibonding_area (states·eV/atom),Ratio_DOS_Area,D_band_center (eV),t2g_NEF (states/eV/atom),eg_NEF (states/eV/atom),W_present,Mo_present,Ta_present,Nb_present,V_present,Cr_present,Fe_present,Li_present,K_present,Rb_present,Cs_present,Ba_present,Ra_present,Ca_present,Sr_present,Rh_present,Ir_present,Ni_present,Pd_present,Pt_present,Cu_present,Ag_present,Au_present,Al_present,Ne_present,Ar_present,Kr_present,Xe_present,Be_present,Mg_present,Sc_present,Y_present,Ti_present,Zr_present,Hf_present,Tc_present,Re_present,Ru_present,Os_present,Co_present,Zn_present,Cd_present,He_present,W_comp,Mo_comp,Ta_comp,Nb_comp,V_comp,Cr_comp,Fe_comp,Li_comp,K_comp,Rb_comp,Cs_comp,Ba_comp,Ra_comp,Ca_comp,Sr_comp,Rh_comp,Ir_comp,Ni_comp,Pd_comp,Pt_comp,Cu_comp,Ag_comp,Au_comp,Al_comp,Ne_comp,Ar_comp,Kr_comp,Xe_comp,Be_comp,Mg_comp,Sc_comp,Y_comp,Ti_comp,Zr_comp,Hf_comp,Tc_comp,Re_comp,Ru_comp,Os_comp,Co_comp,Zn_comp,Cd_comp,He_comp,Structure_individual_BCC,Structure_individual_FCC,Structure_individual_HCP,is_PDOS_USER_D.dat,is_TDOS.dat,is_POTCAR,is_FERMI_ENERGY,User,C_11 [GPa],C_12 [GPa],C_13 [GPa],C_23 [GPa],C_22 [GPa],C_33 [GPa],C_44 [GPa],C_55 [GPa],C_66 [GPa],G_V [GPa],G_R [GPa],G [GPa],B [GPa],E_100 [GPa],E_110 [GPa],E_111 [GPa],E_113 [GPa],E_331 [GPa],E_VRH [GPa],Poisson's ratio [],Pugh_Ratio,Inv_Pugh
unique_229,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/MoHfZrVTi/dos,Hf7Mo8Ti7V7Zr7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE V_sv 02Aug2007; PAW_PBE Zr_sv 04Jan2005,9.848925851,9.987988134,6.648853673,3.312056007,0.213468806,8.48481,1.36177356,3.959526486,2.824559185,,-0.129372363,0.658245299,0.20390879,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,22.222222,0,0,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,19.444444,19.444444,0,0,0,0,0,0,0,0,2,0,3,1,1,1,1,Dharmendra,168.2986,88.72799,96.26964,94.25117,164.95604,165.99424,34.52967,35.51434,31.02516,34.880506,34.69283894,34.78667247,117.5273867,99.26043501,93.68667912,91.96530787,95.68489449,93.17939356,94.98823156,0.365296316,0.295987799,3.37851764
unique_230,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/MoNbTaHfZr/dos,Hf7Mo8Nb7Ta7Zr7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Ta_pv 07Sep2000; PAW_PBE Zr_sv 04Jan2005,10.05147688,10.06846892,6.795051466,3.367651943,0.126717911,8.370432,1.255833715,4.21197375,2.924353206,,0.030836796,0.549095827,0.167654252,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,22.222222,19.444444,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,19.444444,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,204.44606,117.67897,114.24986,115.09887,207.49446,197.53283,39.59835,38.26878,37.44734,40.55927067,40.37580942,40.46754004,144.8365278,119.1550341,108.9165397,105.8838215,112.5119589,108.0166788,111.0592475,0.372201613,0.279401479,3.579079121
unique_231,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/MoTaTiCrHf/dos,Cr7Hf7Mo8Ta7Ti7,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ta_pv 07Sep2000; PAW_PBE Ti_sv 26Sep2005,9.691937623,9.628771812,6.464379027,3.224037132,0.1439316,7.880677,1.359172605,4.177005694,3.280019199,,-0.029683451,0.701665908,0.193533862,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22.222222,19.444444,0,0,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,19.444444,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,216.25528,115.94715,123.6327,122.1109,228.72685,216.57866,42.0478,35.49497,39.99342,43.498574,42.64733035,43.07295218,153.8824767,134.4833979,113.4555049,107.83512,120.4603468,111.7612484,118.1912899,0.371989659,0.279908103,3.572601112
unique_232,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/MoVNbTiHf/dos,Hf7Mo8Nb7Ti7V7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Ti_sv 26Sep2005; PAW_PBE V_sv 02Aug2007,9.704952192,9.825625561,6.489092681,3.251377284,0.115128254,8.93666,1.451778761,4.304851958,2.49131118,,-0.197000536,0.718521298,0.212622583,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22.222222,0,19.444444,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,19.444444,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,224.3428,114.35978,105.93079,105.10067,213.73944,224.40124,36.37814,33.09006,35.30684,43.427824,41.04174982,42.23478691,145.91844,148.6414634,106.1268657,96.88939462,118.7594896,103.2633141,115.5555233,0.368013571,0.289441053,3.454934916
unique_233,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/MoVNbTiZr/dos,Mo8Nb7Ti7V7Zr7,36,bcc,PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Ti_sv 26Sep2005; PAW_PBE V_sv 02Aug2007; PAW_PBE Zr_sv 04Jan2005,9.673279583,9.883833443,6.504664434,3.256760783,0.147473892,10.058546,1.478170423,4.362447944,3.097290551,,0.049124652,0.732144361,0.210126116,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,22.222222,0,19.444444,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,19.444444,0,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,202.69015,115.57156,107.47563,112.61578,194.28848,204.83437,30.32627,30.58082,26.22019,35.16879133,33.49761327,34.3332023,141.4598822,119.6079356,88.25801997,81.16661089,97.79036107,86.07079705,95.29041291,0.387729756,0.242706284,4.120206463
unique_234,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/MoWCrVTa/dos,Cr7Mo8Ta7V7W7,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ta_pv 07Sep2000; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015,9.34869558,9.333989733,6.223978293,3.113177949,0.04314944,9.580065,0.771070453,4.742298889,3.107059056,,-0.223815204,0.433382515,0.088055685,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,22.222222,19.444444,0,19.444444,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,1,Dharmendra,383.66248,153.85444,152.10119,152.19246,390.44039,384.84552,74.9797,74.82475,75.08745,91.6984,87.49768694,89.59804347,230.58273,299.7529486,220.7315067,202.9017271,244.7246009,215.230451,237.9711391,0.327992944,0.388572221,2.573524163
unique_235,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/MoWNbCrZr/dos,Cr7Mo8Nb7W7Zr7,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,9.641407955,9.64709388,6.413092202,3.211999435,0.105660432,10.713944,1.041892546,4.525274861,3.021637925,,-0.233891005,0.522968376,0.146277401,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.444444,22.222222,0,19.444444,0,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,Dharmendra,301.83632,126.50195,130.96909,138.11609,292.54999,297.67629,50.79296,49.41903,48.5728,62.85532267,58.99825728,60.92678997,187.0263178,215.8043163,150.4515679,136.6568195,169.5465785,146.1602196,164.8766426,0.353071799,0.325765864,3.06968934
unique_236,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/MoWNbTaHf/dos,Hf7Mo8Nb7Ta7W7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Ta_pv 07Sep2000; PAW_PBE W_sv 04Sep2015,9.82995216,9.884639855,6.565209504,3.284665414,0.07521621,8.635782,1.123730071,4.272537639,2.524054735,,-0.23494585,0.535511282,0.134600317,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.444444,22.222222,19.444444,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,Dharmendra,292.36602,145.86944,145.96135,146.88677,286.90073,285.41119,57.00643,55.63079,54.06838,61.73847867,60.83022194,61.2843503,193.5681178,189.7070856,160.01488,152.0805315,169.9047739,157.6230003,166.3024076,0.356809746,0.316603535,3.15852443
unique_237,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/MoWNbTaZr/dos,Mo8Nb7Ta7W7Zr7,36,bcc,PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Ta_pv 07Sep2000; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,9.85481293,9.863297282,6.590825429,3.28929996,0.066928961,9.694957,1.253078995,4.356863611,3.118530292,,0.121878688,0.600215515,0.150544231,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.444444,22.222222,19.444444,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,Dharmendra,270.04885,145.69825,143.369,144.22896,266.46799,264.20702,32.79047,36.04337,35.79684,45.42131267,42.07224271,43.74677769,185.2573644,165.4449929,109.3812933,98.2800358,125.1537413,105.9019838,121.663751,0.390545286,0.236140559,4.234765956
unique_238,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/MoWNbTiHf/dos,Hf7Mo8Nb7Ti7W7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Ti_sv 26Sep2005; PAW_PBE W_sv 04Sep2015,9.871420626,9.733651849,6.551161794,3.270079388,0.090666704,9.203244,1.290766825,4.151062917,3.385782394,,0.203152857,0.606830382,0.175925275,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.444444,22.222222,0,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,19.444444,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,247.74577,130.7718,128.38314,134.77636,253.10341,250.12945,44.19915,42.82988,44.66245,50.14145133,49.02423792,49.58284462,170.9823589,159.8821574,129.0630647,121.2709494,139.0298486,126.6952858,135.6374527,0.367786114,0.289988072,3.448417699
unique_239,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/MoWTaCrTi/dos,Cr7Mo8Ta7Ti7W7,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ta_pv 07Sep2000; PAW_PBE Ti_sv 26Sep2005; PAW_PBE W_sv 04Sep2015,9.464582156,9.449065622,6.289539409,3.149649169,0.05542402,9.300513,1.11568625,4.365681528,3.423107341,,0.000591706,0.607486816,0.146047829,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.444444,22.222222,19.444444,0,0,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,Dharmendra,320.83978,150.96081,151.53518,152.7526,322.75493,325.35282,54.78005,60.66392,58.36942,69.009274,66.46091255,67.73509327,208.82719,225.9591107,171.5829364,158.8414151,188.4484045,167.6709489,183.3784314,0.353644193,0.32435955,3.082998481
unique_240,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/MoWVHfCr/dos,Cr7Hf7Mo8V7W7,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015,9.428064331,9.412973118,6.318387203,3.146398333,0.095513719,9.193845,1.237575405,4.477160556,3.313230678,,-0.014046171,0.707853122,0.163621743,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.444444,22.222222,0,0,19.444444,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,Dharmendra,303.60422,139.24209,143.28239,139.92326,300.20821,304.03072,47.45053,46.55317,48.30604,60.821642,56.82981538,58.82572869,194.7487367,213.1522413,145.5133509,131.5939298,164.9837516,141.1701464,160.333737,0.362785813,0.302059616,3.310604752
unique_241,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/MoWVNbHf/dos,Hf7Mo8Nb7V7W7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015,9.72387353,9.6470559,6.469432333,3.230460646,0.078700375,9.421054,1.321682582,4.208732222,3.32537807,,0.043745391,0.678107506,0.177352573,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.444444,22.222222,0,19.444444,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,Dharmendra,262.2461,138.32208,135.19031,133.79909,283.176,280.42973,37.023,34.69294,38.79512,50.004902,45.28809564,47.64649882,182.2749767,184.8759957,116.1334565,103.3267736,134.7700024,112.0925156,131.4829887,0.379775974,0.261399012,3.825569165
unique_242,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/MoWVNbTi/dos,Mo8Nb7Ti7V7W7,36,bcc,PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Ti_sv 26Sep2005; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015,9.51244851,9.505971668,6.346756388,3.170922494,0.058072373,10.462788,1.310823507,4.39862,2.731057149,,-0.162179395,0.697481518,0.167305229,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.444444,22.222222,0,19.444444,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,Dharmendra,297.53866,144.42147,146.04258,146.3992,299.3431,295.21846,45.91091,43.89434,46.04633,57.51944733,53.96848433,55.74396583,196.2029689,201.5858177,139.1152975,126.0903565,157.2369078,135.0574608,152.7644068,0.370232675,0.284113773,3.51971673
unique_243,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/MoWVZrHf/dos,Hf7Mo8V7W7Zr7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,9.849973055,9.8606985,6.575006966,3.285545769,0.137099399,8.995191,1.275760353,4.167514167,3.390169528,,0.112496113,0.626485862,0.179936447,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.444444,22.222222,0,0,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,19.444444,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,226.07283,119.24794,116.69996,112.93348,220.51397,224.06276,41.32195,44.18855,38.5427,46.261852,45.40864575,45.83524888,152.0458133,143.810132,119.741392,113.4142133,127.6891573,117.8294333,124.9500633,0.363034633,0.30145683,3.317224559
unique_244,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/MoZrCrWTa/dos,Cr7Mo8Ta7W7Zr7,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ta_pv 07Sep2000; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,9.705963692,9.620292906,6.420484346,3.21738557,0.097097725,9.463449,1.060380693,4.72190875,3.268265156,,-0.023382363,0.55193213,0.138431957,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.444444,22.222222,19.444444,0,0,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,Dharmendra,288.23535,148.52435,141.31961,139.97431,304.64871,300.93697,52.35667,45.36879,54.10143,61.29889533,58.42791324,59.86340429,194.8286189,204.2639007,151.043911,138.9742199,167.2499263,147.3224545,162.9053462,0.360642183,0.307261862,3.254552952
unique_245,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/NbCrMoWTi/dos,Cr7Mo7Nb8Ti7W7,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Ti_sv 26Sep2005; PAW_PBE W_sv 04Sep2015,9.498073455,9.4178216,6.295984581,3.151065799,0.069096617,10.585648,1.186961843,4.379347639,3.124340943,,-0.157860736,0.634648726,0.158771112,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.444444,19.444444,0,22.222222,0,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,Dharmendra,311.45042,141.4888,143.79421,144.19315,323.9476,320.94596,54.83199,52.4793,55.97597,67.78197333,64.1468674,65.96442037,201.6995889,229.9290065,164.0139606,149.7080744,183.5870804,159.5786263,178.4406752,0.352552438,0.327042909,3.057702743
unique_246,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/NbHfZrCrMo/dos,Cr7Hf7Mo7Nb8Zr7,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Zr_sv 04Jan2005,9.897922511,9.830048459,6.609219061,3.293268905,0.154442511,9.19614,1.321220043,4.380774069,2.812135289,,-0.195327037,0.650499014,0.196428358,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.444444,0,22.222222,0,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,19.444444,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,197.77318,99.50761,109.32685,110.62205,201.10922,183.16366,35.1937,29.44086,28.70229,36.17334,34.75486683,35.46410342,135.66212,116.3703015,92.04255232,86.04641854,99.80190988,90.21405298,97.86455809,0.379769241,0.261414929,3.825336234
unique_247,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/NbHfZrMoV/dos,Hf7Mo7Nb8V7Zr7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE V_sv 02Aug2007; PAW_PBE Zr_sv 04Jan2005,10.25426474,9.837766074,6.565601076,3.325867128,0.181529979,9.054706,1.464072177,4.275572639,2.529348528,,-0.223831335,0.707748262,0.203450295,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.444444,0,22.222222,19.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,19.444444,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,160.26997,110.64474,108.52348,109.30164,182.50161,186.05041,29.06241,25.12603,27.66649,29.72779467,29.16858072,29.44818769,131.7513011,90.70026335,79.43856236,76.28142843,83.2843564,78.49365155,82.21888738,0.395992314,0.223513449,4.47400371
unique_248,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/NbHfZrMoW/dos,Hf7Mo7Nb8W7Zr7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,9.988320767,10.00935628,6.691786686,3.3369715,0.101959258,9.338302,1.27538987,4.256964306,3.319053958,,0.250912656,0.585296197,0.165760939,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.444444,19.444444,0,22.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,19.444444,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,224.48379,123.90918,124.26122,123.65137,223.46171,217.20835,32.8263,36.74804,35.33629,40.537598,39.39745048,39.96752424,156.5330433,132.7537087,104.3810568,97.4393482,113.3940869,102.262068,110.4980936,0.38234849,0.255329631,3.916505875
unique_249,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/20_20_20_20_20/NbTaMoTiHf/dos,Hf7Mo7Nb8Ta7Ti7,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Ta_pv 07Sep2000; PAW_PBE Ti_sv 26Sep2005,9.93017348,9.957361498,6.61374072,3.311842631,0.121651381,8.139212,1.303700515,4.182932778,2.922390597,,0.06915672,0.581116953,0.184139872,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19.444444,19.444444,22.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444444,0,19.444444,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,215.94756,118.77808,118.99764,122.14077,210.1711,219.98133,41.94379,43.3007,38.63698,43.855194,43.54665679,43.7009254,151.77033,129.3211223,116.9506099,113.3367789,121.2646027,115.8759467,119.6214619,0.36863763,0.287941163,3.472931725
